X,Y,concentration,wind_speed,wind_dir
2.7115,0.4785,0.00421,0.04981,74.69141
1.8415,0.3915,0.00442,0.03217,187.62642
3.1755,0.4785,0.00398,0.02081,146.68411
3.0305,0.3625,0.00393,0.03791,22.83145
0.1595,0.3335,0.00209,0.02309,275.16747
2.9435,0.4785,0.00418,0.03191,25.10366
0.1305,0.4495,0.0021,0.01998,276.37819
1.1455,0.5365,0.00318,0.0644,289.00327
0.9715,0.3045,0.0027,0.14441,277.79626
1.0585,0.5365,0.00293,0.07691,283.74897
0.2465,0.3335,0.00209,0.01813,279.68575
2.2185,0.3915,0.00457,0.04073,216.59417
3.1755,0.3625,0.00384,0.02538,176.34059
2.1605,0.3915,0.00457,0.04153,214.05737
1.9575,0.3915,0.00449,0.03612,197.74769
1.4355,0.4205,0.00381,0.03439,347.72602
0.4785,0.5655,0.00212,0.03706,99.69362
3.3785,0.4785,0.0031,0.11813,88.39916
3.2335,0.4785,0.00387,0.01545,138.33258
3.3785,0.3625,0.00316,0.07415,275.0755
0.5655,0.5655,0.00214,0.04252,101.40771
4.3355,0.4495,0.00134,0.03363,214.71563
3.4655,0.4785,0.00288,0.10939,81.08619
0.3335,0.3335,0.0021,0.01396,290.77225
3.2915,0.3625,0.00364,0.00963,12.59333
2.4215,0.3915,0.00446,0.02613,206.28068
3.3495,0.3625,0.00335,0.04199,273.86491
0.4785,0.4495,0.00213,0.02217,93.12823
0.8265,0.5655,0.00226,0.02646,127.92247
2.5665,0.5075,0.00439,0.03163,283.58805
4.6545,0.3335,0.00132,0.03632,281.5791
4.7415,0.3335,0.00129,0.0747,271.38072
3.6975,0.3625,0.00248,0.14149,76.15036
1.6095,0.4205,0.00411,0.03619,358.76496
4.4805,0.4495,0.00134,0.01652,185.27921
0.8845,0.4495,0.00232,0.01476,38.5628
2.5955,0.3915,0.00426,0.02089,293.68121
4.7125,0.3335,0.00131,0.0568,273.24977
4.7415,0.4495,0.00129,0.07379,270.29506
2.7985,0.5075,0.00423,0.04521,59.24273
1.7835,0.4205,0.00443,0.02978,182.40597
1.2035,0.5655,0.00332,0.05231,286.02363
3.9585,0.5945,0.00137,0.02787,210.82624
1.0585,0.5655,0.0029,0.07398,277.72924
1.0875,0.7975,0.00303,0.11265,80.58367
3.0015,0.7395,0.0047,0.02653,150.26583
0.0435,0.7105,0.00201,0.03461,274.37458
