X,Y,concentration,wind_speed,wind_dir
1.7545,0.4785,0.0045,0.02533,357.01336
3.8425,0.5365,0.00146,0.04075,288.78176
3.9875,0.3045,0.00138,0.03445,208.03042
3.1465,0.4495,0.00398,0.02314,158.23537
3.0595,0.4495,0.00407,0.0275,178.45803
2.0735,0.4785,0.0047,0.03986,212.50978
4.1325,0.5365,0.00135,0.03845,216.34836
1.1455,0.3915,0.00342,0.09538,308.44029
3.1465,0.3335,0.00382,0.03094,8.64339
3.9005,0.4205,0.00141,0.02472,194.025
3.0015,0.3335,0.00389,0.04338,31.97178
0.1305,0.4205,0.0021,0.02085,275.31136
0.1305,0.3045,0.00208,0.03149,275.57661
4.0455,0.3045,0.00137,0.03956,203.61694
3.3495,0.3335,0.00341,0.02325,78.25986
3.2335,0.4495,0.00384,0.01559,142.58606
2.5085,0.4785,0.00445,0.01902,320.73814
4.3355,0.4205,0.00134,0.03475,212.94922
3.3785,0.4495,0.00305,0.12688,89.44002
4.2195,0.3045,0.00135,0.04291,199.63855
4.3065,0.4205,0.00134,0.03731,214.05213
1.4645,0.5075,0.00394,0.04038,186.52665
2.5085,0.3625,0.00433,0.01852,182.90874
0.3915,0.4205,0.00212,0.01095,266.17897
1.2905,0.5075,0.00362,0.0518,310.71767
4.3645,0.3045,0.00135,0.03436,192.74587
1.5805,0.3915,0.00386,0.04273,344.84485
0.8265,0.4205,0.00227,0.01309,139.43195
1.7545,0.3915,0.00435,0.0315,182.23755
1.8415,0.3915,0.00442,0.03217,187.62642
1.8705,0.5075,0.00461,0.02721,188.00799
4.4805,0.3045,0.00134,0.02434,350.49512
3.6685,0.3335,0.00242,0.08904,63.9731
3.6975,0.4495,0.00212,0.10986,81.55201
4.5965,0.4205,0.00133,0.02183,293.14689
2.6825,0.4785,0.00423,0.04813,79.40448
3.7555,0.3335,0.00221,0.13122,80.25053
1.7835,0.3915,0.00438,0.03138,183.63555
4.4805,0.5365,0.00135,0.01264,355.73346
4.7705,0.4205,4e-05,0.0,180.0
2.0155,0.5075,0.00471,0.03641,207.65593
3.0595,0.3625,0.00392,0.03544,17.46878
1.0005,0.4205,0.00287,0.13143,275.91751
0.9715,0.5365,0.00259,0.09819,88.02145
4.1325,0.3335,0.00136,0.04386,206.93896
0.2175,0.3335,0.00209,0.01925,277.46092
