X,Y,concentration,v_x,v_y,v_z
4.0745,2.8565,0.00101,0.00416,0.00053,-0.02531
4.1035,2.8565,0.00101,0.00637,-0.00022,-0.02113
4.1325,2.8565,0.00101,0.00867,-0.00211,-0.0171
4.1615,2.8565,0.00101,0.01097,-0.00401,-0.01307
4.1905,2.8565,0.00101,0.01272,-0.00562,-0.00916
4.2195,2.8565,0.00101,0.01421,-0.00797,-0.00555
4.2485,2.8565,0.00101,0.01576,-0.01003,-0.00179
4.2775,2.8565,0.00101,0.01638,-0.01177,0.00152
4.3065,2.8565,0.00101,0.01685,-0.0136,0.0047
4.3355,2.8565,0.00102,0.01714,-0.01465,0.00816
4.3645,2.8565,0.00102,0.01671,-0.01519,0.01128
4.3935,2.8565,0.00102,0.01639,-0.01549,0.01477
4.4225,2.8565,0.00102,0.01536,-0.01447,0.01833
4.4515,2.8565,0.00103,0.01448,-0.0135,0.02218
4.4805,2.8565,0.00103,0.01312,-0.01092,0.02653
4.5095,2.8565,0.00103,0.01187,-0.0083,0.0312
4.5385,2.8565,0.00103,0.01038,-0.00394,0.03652
4.5675,2.8565,0.00103,0.00902,0.00099,0.04229
4.5965,2.8565,0.00103,0.00758,0.00759,0.04852
4.6255,2.8565,0.00103,0.00641,0.01559,0.05538
4.6545,2.8565,0.00103,0.0052,0.02524,0.06231
4.6835,2.8565,0.00103,0.00414,0.03754,0.0694
4.7125,2.8565,0.00103,0.00324,0.05193,0.07628
4.7415,2.8565,0.00102,0.00228,0.07469,0.08387
4.7705,2.8565,4e-05,0.0,0.0,0.0
0.0145,2.8855,0.00148,-0.00051,-0.17301,0.09107
0.0435,2.8855,0.00153,-0.001,-0.15334,0.06795
0.0725,2.8855,0.00156,-0.00154,-0.12694,0.05115
0.1015,2.8855,0.00159,-0.00233,-0.09489,0.03442
0.1305,2.8855,0.00163,-0.00406,-0.06359,0.02023
0.1595,2.8855,0.00168,-0.00615,-0.03305,0.00732
0.1885,2.8855,0.00174,-0.00907,-0.01225,-0.00134
0.2175,2.8855,0.00179,-0.01195,0.00487,-0.00926
0.2465,2.8855,0.00184,-0.01449,0.01187,-0.01582
0.2755,2.8855,0.00188,-0.017,0.01797,-0.02196
0.3045,2.8855,0.0019,-0.01798,0.01849,-0.0287
0.3335,2.8855,0.00192,-0.01968,0.01955,-0.03518
0.3625,2.8855,0.00193,-0.01987,0.01884,-0.03944
0.3915,2.8855,0.00195,-0.02011,0.0177,-0.04332
0.4205,2.8855,0.00197,-0.02087,0.01659,-0.04586
0.4495,2.8855,0.00199,-0.02084,0.01596,-0.04626
0.4785,2.8855,0.00203,-0.02215,0.01404,-0.04573
0.5075,2.8855,0.00208,-0.02294,0.01349,-0.04304
0.5365,2.8855,0.00214,-0.02482,0.01096,-0.03921
0.5655,2.8855,0.00222,-0.02634,0.00916,-0.03387
0.5945,2.8855,0.00232,-0.02824,0.00568,-0.0276
0.6235,2.8855,0.00243,-0.02991,0.00232,-0.02098
0.6525,2.8855,0.00256,-0.03094,-0.00086,-0.01478
0.6815,2.8855,0.00269,-0.0313,-0.00288,-0.00939
0.7105,2.8855,0.00281,-0.03175,-0.00464,-0.00523
0.7395,2.8855,0.00289,-0.0314,-0.00438,-0.00275
0.7685,2.8855,0.00295,-0.03104,-0.00372,-0.00113
0.7975,2.8855,0.003,-0.03143,-0.0033,-0.00038
0.8265,2.8855,0.00302,-0.03141,-0.00244,-0.00014
0.8555,2.8855,0.00305,-0.03181,-0.00187,-0.00025
0.8845,2.8855,0.00306,-0.0321,-0.00137,-0.00071
0.9135,2.8855,0.00307,-0.03267,-0.00101,-0.00145
0.9425,2.8855,0.00307,-0.03318,-0.00079,-0.00244
0.9715,2.8855,0.00308,-0.03366,-0.00065,-0.00365
1.0005,2.8855,0.00308,-0.03456,-0.00051,-0.00504
1.0295,2.8855,0.00308,-0.03515,-0.00044,-0.00659
1.0585,2.8855,0.00308,-0.0357,-0.0004,-0.00821
1.0875,2.8855,0.00308,-0.03623,-0.00031,-0.00978
1.1165,2.8855,0.00309,-0.03662,-0.00017,-0.01127
1.1455,2.8855,0.0031,-0.03677,-9e-05,-0.01276
1.1745,2.8855,0.0031,-0.03684,-3e-05,-0.01424
1.2035,2.8855,0.00311,-0.03678,0.00015,-0.01559
1.2325,2.8855,0.00312,-0.03656,0.00025,-0.01684
1.2615,2.8855,0.00313,-0.03626,0.00024,-0.01796
1.2905,2.8855,0.00313,-0.03589,0.0002,-0.01894
1.3195,2.8855,0.00314,-0.03535,0.00018,-0.01971
1.3485,2.8855,0.00314,-0.03488,-7e-05,-0.02033
1.3775,2.8855,0.00315,-0.03451,-0.00044,-0.02076
1.4065,2.8855,0.00315,-0.03413,-0.00089,-0.02098
1.4355,2.8855,0.00316,-0.03386,-0.00152,-0.02096
1.4645,2.8855,0.00317,-0.03402,-0.00244,-0.02059
1.4935,2.8855,0.00318,-0.03421,-0.00355,-0.01995
1.5225,2.8855,0.0032,-0.03486,-0.00507,-0.01884
1.5515,2.8855,0.00323,-0.03594,-0.00704,-0.01727
1.5805,2.8855,0.00325,-0.03701,-0.00939,-0.01534
1.6095,2.8855,0.00329,-0.0388,-0.01259,-0.0127
1.6385,2.8855,0.00333,-0.04033,-0.01602,-0.00988
1.6675,2.8855,0.00338,-0.04226,-0.02036,-0.00649
1.6965,2.8855,0.00342,-0.04392,-0.0248,-0.00308
1.7255,2.8855,0.00349,-0.04534,-0.02936,0.00032
1.7545,2.8855,0.00354,-0.04659,-0.03397,0.0037
1.7835,2.8855,0.00361,-0.047,-0.0375,0.00648
1.8125,2.8855,0.00366,-0.04738,-0.04106,0.00923
1.8415,2.8855,0.00372,-0.04692,-0.04285,0.01122
1.8705,2.8855,0.00378,-0.04643,-0.04439,0.01309
1.8995,2.8855,0.00383,-0.04557,-0.04487,0.01456
1.9285,2.8855,0.00387,-0.04466,-0.04484,0.01591
1.9575,2.8855,0.00391,-0.04352,-0.04384,0.01707
1.9865,2.8855,0.00394,-0.04223,-0.04181,0.01808
2.0155,2.8855,0.00396,-0.04079,-0.03918,0.01901
2.0445,2.8855,0.00398,-0.03921,-0.0359,0.01988
2.0735,2.8855,0.00398,-0.03759,-0.03218,0.02082
2.1025,2.8855,0.00397,-0.03595,-0.02784,0.02173
2.1315,2.8855,0.00395,-0.03431,-0.02313,0.02274
2.1605,2.8855,0.00392,-0.03266,-0.01766,0.02368
2.1895,2.8855,0.00389,-0.03116,-0.01191,0.02479
2.2185,2.8855,0.00384,-0.02968,-0.0051,0.02579
2.2475,2.8855,0.00379,-0.02853,0.00194,0.02697
2.2765,2.8855,0.00373,-0.02734,0.01031,0.0281
2.3055,2.8855,0.00367,-0.02657,0.01901,0.02923
2.3345,2.8855,0.00362,-0.02556,0.02896,0.03039
2.3635,2.8855,0.00356,-0.02458,0.03883,0.03083
2.3925,2.8855,0.0035,-0.02295,0.04879,0.03063
2.4215,2.8855,0.00344,-0.02064,0.05708,0.02993
2.4505,2.8855,0.00339,-0.01783,0.06494,0.02874
2.4795,2.8855,0.00335,-0.01356,0.06627,0.02601
2.5085,2.8855,0.00332,-0.00923,0.06531,0.02337
2.5375,2.8855,0.00329,-0.00461,0.06231,0.02037
2.5665,2.8855,0.00328,-0.00046,0.0547,0.01792
2.5955,2.8855,0.00327,0.00323,0.04658,0.01579
2.6245,2.8855,0.00326,0.00662,0.0378,0.01371
2.6535,2.8855,0.00326,0.00923,0.02879,0.01234
2.6825,2.8855,0.00326,0.01145,0.02035,0.01124
2.7115,2.8855,0.00326,0.01347,0.01201,0.01016
2.7405,2.8855,0.00325,0.015,0.00508,0.00951
2.7695,2.8855,0.00323,0.0163,-0.00081,0.00895
2.7985,2.8855,0.00321,0.01756,-0.00642,0.0084
2.8275,2.8855,0.00317,0.01837,-0.00953,0.00807
2.8565,2.8855,0.00312,0.01905,-0.01175,0.00782
2.8855,2.8855,0.00308,0.01958,-0.013,0.00756
2.9145,2.8855,0.00302,0.0199,-0.01291,0.0075
2.9435,2.8855,0.00296,0.02019,-0.01223,0.00741
2.9725,2.8855,0.00289,0.02036,-0.01103,0.00738
3.0015,2.8855,0.00282,0.02045,-0.00905,0.00742
3.0305,2.8855,0.00274,0.02052,-0.00718,0.00734
3.0595,2.8855,0.00265,0.02045,-0.00494,0.00724
3.0885,2.8855,0.00257,0.02044,-0.00305,0.00697
3.1175,2.8855,0.00249,0.0204,-0.00127,0.00657
3.1465,2.8855,0.0024,0.0203,-4e-05,0.00594
3.1755,2.8855,0.00233,0.0204,0.00124,0.00518
3.2045,2.8855,0.00226,0.02025,0.00153,0.00416
3.2335,2.8855,0.0022,0.02049,0.00225,0.0031
3.2625,2.8855,0.00214,0.02047,0.00213,0.0018
3.2915,2.8855,0.0021,0.02049,0.00201,0.00039
3.3205,2.8855,0.00206,0.02065,0.00192,-0.00105
3.3495,2.8855,0.00203,0.02053,0.00139,-0.00266
3.3785,2.8855,0.00201,0.02039,0.00093,-0.0043
3.4075,2.8855,0.00199,0.02024,0.00043,-0.00587
3.4365,2.8855,0.00197,0.01987,-0.00018,-0.00752
3.4655,2.8855,0.00196,0.0192,-0.0008,-0.00928
3.4945,2.8855,0.00195,0.01837,-0.0015,-0.0109
3.5235,2.8855,0.00193,0.01723,-0.00232,-0.01243
3.5525,2.8855,0.00192,0.01564,-0.00293,-0.01408
3.5815,2.8855,0.00189,0.01379,-0.00395,-0.01529
3.6105,2.8855,0.00185,0.01109,-0.00418,-0.01712
3.6395,2.8855,0.00179,0.00806,-0.00465,-0.01873
3.6685,2.8855,0.00169,0.00407,-0.00414,-0.02164
3.6975,2.8855,0.00158,3e-05,-0.00345,-0.02549
3.7265,2.8855,0.00143,-0.00486,-0.00218,-0.03095
3.7555,2.8855,0.00131,-0.00843,-0.00124,-0.03711
3.7845,2.8855,0.00122,-0.0105,-0.00066,-0.04219
3.8135,2.8855,0.00114,-0.01209,-0.00036,-0.0469
3.8425,2.8855,0.0011,-0.01234,-0.0004,-0.04977
3.8715,2.8855,0.00106,-0.01134,-0.00012,-0.05022
3.9005,2.8855,0.00104,-0.01049,-0.0002,-0.05027
3.9295,2.8855,0.00103,-0.00837,0.00046,-0.0476
3.9585,2.8855,0.00102,-0.00689,0.00094,-0.04506
3.9875,2.8855,0.00102,-0.00453,0.00127,-0.04111
4.0165,2.8855,0.00101,-0.00292,0.00208,-0.03726
4.0455,2.8855,0.00101,-0.00055,0.00149,-0.03306
4.0745,2.8855,0.00101,0.00141,0.00149,-0.02886
4.1035,2.8855,0.00101,0.00327,0.00133,-0.02472
4.1325,2.8855,0.00101,0.00555,-0.00052,-0.02068
4.1615,2.8855,0.00101,0.0074,-0.00103,-0.01643
4.1905,2.8855,0.00101,0.00909,-0.00238,-0.01247
4.2195,2.8855,0.00101,0.01067,-0.0043,-0.00865
4.2485,2.8855,0.00101,0.01242,-0.00542,-0.00441
4.2775,2.8855,0.00101,0.01307,-0.00715,-0.00108
4.3065,2.8855,0.00101,0.01411,-0.00853,0.00283
4.3355,2.8855,0.00102,0.01456,-0.00948,0.00647
4.3645,2.8855,0.00102,0.0145,-0.01019,0.01002
4.3935,2.8855,0.00102,0.01451,-0.01065,0.01387
4.4225,2.8855,0.00102,0.01369,-0.00991,0.01765
4.4515,2.8855,0.00103,0.01312,-0.00941,0.02184
4.4805,2.8855,0.00103,0.01191,-0.00714,0.02634
4.5095,2.8855,0.00103,0.01088,-0.00501,0.03124
4.5385,2.8855,0.00103,0.00955,-0.00107,0.03674
4.5675,2.8855,0.00103,0.00829,0.00353,0.04264
4.5965,2.8855,0.00103,0.00705,0.00944,0.04911
4.6255,2.8855,0.00103,0.00597,0.01697,0.05613
4.6545,2.8855,0.00103,0.00481,0.02635,0.06316
4.6835,2.8855,0.00103,0.00387,0.03803,0.07051
4.7125,2.8855,0.00102,0.00303,0.05206,0.07757
4.7415,2.8855,0.00102,0.00212,0.07452,0.08527
4.7705,2.8855,4e-05,0.0,0.0,0.0
0.0145,2.9145,0.00148,-0.00033,-0.16535,0.09101
0.0435,2.9145,0.00153,-0.00058,-0.14508,0.06807
0.0725,2.9145,0.00156,-0.00096,-0.11914,0.05137
0.1015,2.9145,0.00159,-0.00171,-0.08781,0.03477
0.1305,2.9145,0.00163,-0.00343,-0.05731,0.02075
0.1595,2.9145,0.00167,-0.00554,-0.02945,0.00831
0.1885,2.9145,0.00173,-0.00844,-0.00891,-0.00033
0.2175,2.9145,0.00178,-0.01108,0.00577,-0.00827
0.2465,2.9145,0.00182,-0.0136,0.0127,-0.01487
0.2755,2.9145,0.00185,-0.01549,0.01748,-0.02153
0.3045,2.9145,0.00186,-0.01646,0.01799,-0.02827
0.3335,2.9145,0.00188,-0.01744,0.01851,-0.03502
0.3625,2.9145,0.00189,-0.01728,0.01755,-0.03929
0.3915,2.9145,0.0019,-0.01717,0.0165,-0.04319
0.4205,2.9145,0.00191,-0.01689,0.01572,-0.04586
0.4495,2.9145,0.00193,-0.01686,0.01508,-0.04626
0.4785,2.9145,0.00196,-0.01678,0.01466,-0.04642
0.5075,2.9145,0.002,-0.01749,0.01422,-0.0438
0.5365,2.9145,0.00205,-0.01825,0.01376,-0.04104
0.5655,2.9145,0.00213,-0.01964,0.01226,-0.03588
0.5945,2.9145,0.0022,-0.02109,0.0106,-0.03046
0.6235,2.9145,0.00232,-0.02284,0.0072,-0.02382
0.6525,2.9145,0.00244,-0.02443,0.00391,-0.01742
0.6815,2.9145,0.00258,-0.02575,0.00044,-0.01136
0.7105,2.9145,0.00271,-0.02655,-0.00178,-0.00686
0.7395,2.9145,0.00281,-0.02723,-0.00327,-0.00348
0.7685,2.9145,0.0029,-0.0278,-0.00397,-0.00127
0.7975,2.9145,0.00294,-0.02831,-0.00364,-0.0005
0.8265,2.9145,0.00298,-0.02913,-0.00342,-7e-05
0.8555,2.9145,0.003,-0.02986,-0.00288,-0.00017
0.8845,2.9145,0.00302,-0.03091,-0.00248,-0.00061
0.9135,2.9145,0.00303,-0.03185,-0.00206,-0.00133
0.9425,2.9145,0.00304,-0.03299,-0.00177,-0.0023
0.9715,2.9145,0.00304,-0.03399,-0.00153,-0.00341
1.0005,2.9145,0.00304,-0.03507,-0.00137,-0.00479
1.0295,2.9145,0.00304,-0.03607,-0.00122,-0.00625
1.0585,2.9145,0.00305,-0.03698,-0.00107,-0.00778
1.0875,2.9145,0.00305,-0.03766,-0.00091,-0.00933
1.1165,2.9145,0.00306,-0.0382,-0.00069,-0.0108
1.1455,2.9145,0.00307,-0.03856,-0.00044,-0.01222
1.1745,2.9145,0.00308,-0.03872,-0.00015,-0.01361
1.2035,2.9145,0.00309,-0.03867,0.00011,-0.01494
1.2325,2.9145,0.00311,-0.03848,0.0004,-0.01615
1.2615,2.9145,0.00312,-0.03815,0.00067,-0.01725
1.2905,2.9145,0.00312,-0.03768,0.00082,-0.01823
1.3195,2.9145,0.00313,-0.03709,0.00093,-0.01901
1.3485,2.9145,0.00314,-0.03646,0.00092,-0.01965
1.3775,2.9145,0.00314,-0.03582,0.00079,-0.02016
1.4065,2.9145,0.00314,-0.03524,0.00044,-0.02045
1.4355,2.9145,0.00314,-0.03477,-6e-05,-0.02051
1.4645,2.9145,0.00315,-0.03439,-0.00072,-0.02041
1.4935,2.9145,0.00316,-0.03436,-0.00172,-0.01991
1.5225,2.9145,0.00317,-0.03452,-0.00301,-0.0191
1.5515,2.9145,0.00318,-0.03497,-0.00455,-0.01798
1.5805,2.9145,0.0032,-0.03585,-0.00676,-0.01621
1.6095,2.9145,0.00322,-0.03684,-0.00917,-0.01427
1.6385,2.9145,0.00326,-0.03838,-0.0126,-0.01145
1.6675,2.9145,0.00329,-0.03988,-0.01622,-0.00855
1.6965,2.9145,0.00334,-0.04155,-0.02065,-0.00514
1.7255,2.9145,0.00338,-0.0431,-0.02515,-0.00173
1.7545,2.9145,0.00344,-0.04438,-0.02979,0.00167
1.7835,2.9145,0.00349,-0.04552,-0.03431,0.00498
1.8125,2.9145,0.00355,-0.0459,-0.03788,0.00774
1.8415,2.9145,0.00361,-0.04627,-0.04144,0.01049
1.8705,2.9145,0.00366,-0.04581,-0.04307,0.01239
1.8995,2.9145,0.00371,-0.04532,-0.04461,0.01425
1.9285,2.9145,0.00376,-0.04457,-0.04505,0.01578
1.9575,2.9145,0.0038,-0.0437,-0.04501,0.01715
1.9865,2.9145,0.00383,-0.04261,-0.04379,0.01833
2.0155,2.9145,0.00386,-0.04137,-0.04173,0.01936
2.0445,2.9145,0.00387,-0.03993,-0.03885,0.0203
2.0735,2.9145,0.00388,-0.03839,-0.03555,0.02119
2.1025,2.9145,0.00388,-0.03678,-0.03141,0.02208
2.1315,2.9145,0.00387,-0.03515,-0.027,0.02298
2.1605,2.9145,0.00384,-0.03351,-0.02162,0.02388
2.1895,2.9145,0.00381,-0.03186,-0.01607,0.02479
2.2185,2.9145,0.00377,-0.03036,-0.0093,0.02577
2.2475,2.9145,0.00373,-0.02887,-0.00242,0.02676
2.2765,2.9145,0.00367,-0.02767,0.00593,0.02789
2.3055,2.9145,0.00362,-0.02651,0.01443,0.02902
2.3345,2.9145,0.00356,-0.0255,0.02437,0.03018
2.3635,2.9145,0.0035,-0.02442,0.0344,0.03124
2.3925,2.9145,0.00344,-0.02297,0.04501,0.03171
2.4215,2.9145,0.00338,-0.02097,0.0546,0.03156
2.4505,2.9145,0.00332,-0.01828,0.06295,0.03058
2.4795,2.9145,0.00328,-0.01433,0.06659,0.02821
2.5085,2.9145,0.00323,-0.01005,0.06717,0.0255
2.5375,2.9145,0.0032,-0.00544,0.06463,0.02247
2.5665,2.9145,0.00318,-0.00117,0.05785,0.01971
2.5955,2.9145,0.00317,0.00267,0.05004,0.01725
2.6245,2.9145,0.00316,0.0061,0.04128,0.01507
2.6535,2.9145,0.00316,0.00881,0.03216,0.01343
2.6825,2.9145,0.00316,0.01115,0.02338,0.01208
2.7115,2.9145,0.00316,0.0132,0.01493,0.01094
2.7405,2.9145,0.00316,0.01484,0.00755,0.01014
2.7695,2.9145,0.00314,0.01629,0.00106,0.00945
2.7985,2.9145,0.00313,0.01757,-0.00469,0.00887
2.8275,2.9145,0.0031,0.01859,-0.00857,0.00843
2.8565,2.9145,0.00307,0.01942,-0.01143,0.00802
2.8855,2.9145,0.00302,0.02006,-0.01311,0.00766
2.9145,2.9145,0.00298,0.02056,-0.01362,0.00739
2.9435,2.9145,0.00293,0.02097,-0.01327,0.00719
2.9725,2.9145,0.00288,0.02134,-0.01239,0.00702
3.0015,2.9145,0.00282,0.02167,-0.01076,0.00689
3.0305,2.9145,0.00276,0.02197,-0.00893,0.00674
3.0595,2.9145,0.00269,0.02223,-0.00672,0.00653
3.0885,2.9145,0.00262,0.02249,-0.00458,0.00624
3.1175,2.9145,0.00255,0.02274,-0.00255,0.0058
3.1465,2.9145,0.00248,0.02299,-0.00081,0.00519
3.1755,2.9145,0.00241,0.02325,0.00068,0.00444
3.2045,2.9145,0.00235,0.02353,0.00167,0.00347
3.2335,2.9145,0.00229,0.02381,0.00247,0.00242
3.2625,2.9145,0.00224,0.0241,0.00286,0.00114
3.2915,2.9145,0.0022,0.02436,0.00307,-0.00021
3.3205,2.9145,0.00216,0.0246,0.00309,-0.00164
3.3495,2.9145,0.00213,0.02473,0.00284,-0.00311
3.3785,2.9145,0.0021,0.02477,0.00248,-0.0046
3.4075,2.9145,0.00208,0.02469,0.002,-0.00609
3.4365,2.9145,0.00206,0.0244,0.00138,-0.00759
3.4655,2.9145,0.00204,0.02381,0.00064,-0.00907
3.4945,2.9145,0.00203,0.02297,-0.00018,-0.01051
3.5235,2.9145,0.00201,0.02183,-0.00113,-0.01188
3.5525,2.9145,0.00199,0.02015,-0.00213,-0.01312
3.5815,2.9145,0.00197,0.0183,-0.00317,-0.01431
3.6105,2.9145,0.00192,0.01547,-0.00389,-0.01559
3.6395,2.9145,0.00186,0.01236,-0.00441,-0.01712
3.6685,2.9145,0.00176,0.00801,-0.00401,-0.01978
3.6975,2.9145,0.00163,0.00319,-0.00308,-0.02404
3.7265,2.9145,0.00147,-0.00197,-0.00173,-0.0297
3.7555,2.9145,0.00133,-0.00655,-0.00056,-0.03697
3.7845,2.9145,0.00122,-0.00964,-1e-05,-0.04332
3.8135,2.9145,0.00115,-0.01162,0.00014,-0.04853
3.8425,2.9145,0.00109,-0.01238,-0.0001,-0.05204
3.8715,2.9145,0.00106,-0.01203,-0.00025,-0.05314
3.9005,2.9145,0.00104,-0.01126,-0.00038,-0.05327
3.9295,2.9145,0.00103,-0.00981,6e-05,-0.05093
3.9585,2.9145,0.00102,-0.00833,0.00054,-0.04838
3.9875,2.9145,0.00102,-0.0067,0.00132,-0.04458
4.0165,2.9145,0.00101,-0.00509,0.00212,-0.04074
4.0455,2.9145,0.00101,-0.00339,0.00258,-0.03663
4.0745,2.9145,0.00101,-0.00168,0.00299,-0.03245
4.1035,2.9145,0.00101,6e-05,0.00319,-0.02825
4.1325,2.9145,0.00101,0.00192,0.00266,-0.024
4.1615,2.9145,0.00101,0.00378,0.00213,-0.01974
4.1905,2.9145,0.00101,0.00559,0.00134,-0.01549
4.2195,2.9145,0.00101,0.00735,0.00019,-0.01126
4.2485,2.9145,0.00101,0.00911,-0.00097,-0.00702
4.2775,2.9145,0.00101,0.01035,-0.00222,-0.00294
4.3065,2.9145,0.00101,0.0115,-0.00354,0.00111
4.3355,2.9145,0.00102,0.01229,-0.00461,0.00513
4.3645,2.9145,0.00102,0.01257,-0.00548,0.00906
4.3935,2.9145,0.00102,0.01274,-0.0061,0.01308
4.4225,2.9145,0.00102,0.01228,-0.00589,0.01725
4.4515,2.9145,0.00102,0.01181,-0.00552,0.02154
4.4805,2.9145,0.00103,0.01088,-0.00387,0.02635
4.5095,2.9145,0.00103,0.00995,-0.00195,0.03134
4.5385,2.9145,0.00103,0.00879,0.00148,0.03704
4.5675,2.9145,0.00103,0.00769,0.00561,0.04311
4.5965,2.9145,0.00103,0.00652,0.01124,0.04968
4.6255,2.9145,0.00103,0.00546,0.01869,0.05673
4.6545,2.9145,0.00103,0.00445,0.02738,0.064
4.6835,2.9145,0.00103,0.00354,0.03884,0.07145
4.7125,2.9145,0.00102,0.00278,0.05249,0.07868
4.7415,2.9145,0.00102,0.00196,0.07439,0.08661
4.7705,2.9145,4e-05,0.0,0.0,0.0
0.0145,2.9435,0.00148,-2e-05,-0.15676,0.09045
0.0435,2.9435,0.00153,-0.00016,-0.13663,0.06763
0.0725,2.9435,0.00156,-0.00048,-0.1111,0.05105
0.1015,2.9435,0.00159,-0.00125,-0.08092,0.03479
0.1305,2.9435,0.00162,-0.00304,-0.05306,0.02139
0.1595,2.9435,0.00167,-0.00513,-0.02565,0.00897
0.1885,2.9435,0.00171,-0.00787,-0.00764,0.00028
0.2175,2.9435,0.00176,-0.01037,0.00655,-0.00783
0.2465,2.9435,0.00179,-0.01245,0.0121,-0.015
0.2755,2.9435,0.00182,-0.01425,0.01672,-0.02167
0.3045,2.9435,0.00182,-0.01437,0.01589,-0.02854
0.3335,2.9435,0.00183,-0.01531,0.01636,-0.03529
0.3625,2.9435,0.00184,-0.01454,0.01503,-0.03944
0.3915,2.9435,0.00184,-0.01396,0.0137,-0.04327
0.4205,2.9435,0.00185,-0.0135,0.01303,-0.04597
0.4495,2.9435,0.00187,-0.0126,0.01288,-0.04671
0.4785,2.9435,0.00189,-0.01252,0.01248,-0.04685
0.5075,2.9435,0.00192,-0.01209,0.01367,-0.04524
0.5365,2.9435,0.00197,-0.01283,0.01326,-0.04248
0.5655,2.9435,0.00202,-0.01317,0.01418,-0.03869
0.5945,2.9435,0.0021,-0.01459,0.01265,-0.03332
0.6235,2.9435,0.00218,-0.01582,0.01142,-0.02751
0.6525,2.9435,0.00229,-0.01756,0.00849,-0.02098
0.6815,2.9435,0.00242,-0.01901,0.00536,-0.0148
0.7105,2.9435,0.00255,-0.0208,0.00207,-0.00911
0.7395,2.9435,0.00268,-0.02223,-0.00056,-0.00474
0.7685,2.9435,0.00278,-0.02319,-0.00187,-0.00203
0.7975,2.9435,0.00286,-0.02469,-0.00321,-4e-05
0.8265,2.9435,0.0029,-0.0259,-0.00341,0.00061
0.8555,2.9435,0.00294,-0.02721,-0.00353,0.00088
0.8845,2.9435,0.00296,-0.02868,-0.0033,0.00047
0.9135,2.9435,0.00298,-0.03013,-0.00308,-0.00019
0.9425,2.9435,0.00299,-0.03179,-0.00282,-0.0012
0.9715,2.9435,0.00299,-0.03308,-0.00261,-0.00232
1.0005,2.9435,0.003,-0.03477,-0.00248,-0.0037
1.0295,2.9435,0.003,-0.03616,-0.00233,-0.00515
1.0585,2.9435,0.00301,-0.03728,-0.00216,-0.00666
1.0875,2.9435,0.00302,-0.03835,-0.00196,-0.00819
1.1165,2.9435,0.00303,-0.0393,-0.00162,-0.00965
1.1455,2.9435,0.00304,-0.03984,-0.00126,-0.01104
1.1745,2.9435,0.00305,-0.04015,-0.00088,-0.0124
1.2035,2.9435,0.00307,-0.04029,-0.00034,-0.01366
1.2325,2.9435,0.00309,-0.04021,0.00029,-0.01483
1.2615,2.9435,0.0031,-0.0399,0.00072,-0.01593
1.2905,2.9435,0.00311,-0.03947,0.00111,-0.0169
1.3195,2.9435,0.00312,-0.03885,0.00164,-0.01771
1.3485,2.9435,0.00313,-0.03814,0.00196,-0.01841
1.3775,2.9435,0.00313,-0.03744,0.00199,-0.01896
1.4065,2.9435,0.00314,-0.03671,0.00195,-0.01935
1.4355,2.9435,0.00314,-0.03592,0.00179,-0.01962
1.4645,2.9435,0.00314,-0.03545,0.00121,-0.01959
1.4935,2.9435,0.00314,-0.03501,0.00049,-0.01937
1.5225,2.9435,0.00314,-0.03476,-0.00056,-0.01891
1.5515,2.9435,0.00315,-0.03498,-0.00197,-0.01798
1.5805,2.9435,0.00316,-0.03509,-0.0037,-0.01691
1.6095,2.9435,0.00318,-0.03605,-0.00608,-0.015
1.6385,2.9435,0.0032,-0.03684,-0.00882,-0.01296
1.6675,2.9435,0.00323,-0.03827,-0.01233,-0.01015
1.6965,2.9435,0.00326,-0.03953,-0.0162,-0.00722
1.7255,2.9435,0.0033,-0.04109,-0.02069,-0.00382
1.7545,2.9435,0.00334,-0.0424,-0.02532,-0.00043
1.7835,2.9435,0.0034,-0.04361,-0.02998,0.00296
1.8125,2.9435,0.00344,-0.04456,-0.03456,0.00624
1.8415,2.9435,0.0035,-0.04492,-0.03812,0.00898
1.8705,2.9435,0.00355,-0.04514,-0.04158,0.01164
1.8995,2.9435,0.0036,-0.04471,-0.0433,0.01357
1.9285,2.9435,0.00365,-0.04421,-0.04477,0.01542
1.9575,2.9435,0.00369,-0.04344,-0.04517,0.01693
1.9865,2.9435,0.00373,-0.04257,-0.04498,0.01832
2.0155,2.9435,0.00376,-0.04145,-0.04348,0.01947
2.0445,2.9435,0.00378,-0.04023,-0.04126,0.0205
2.0735,2.9435,0.00379,-0.03876,-0.0382,0.02142
2.1025,2.9435,0.00379,-0.03725,-0.03451,0.02228
2.1315,2.9435,0.00378,-0.03564,-0.03021,0.02317
2.1605,2.9435,0.00377,-0.03402,-0.02516,0.02395
2.1895,2.9435,0.00374,-0.03237,-0.01964,0.02485
2.2185,2.9435,0.00371,-0.03073,-0.01311,0.02565
2.2475,2.9435,0.00366,-0.02924,-0.00623,0.02663
2.2765,2.9435,0.00362,-0.02778,0.0019,0.02764
2.3055,2.9435,0.00356,-0.02662,0.01041,0.02878
2.3345,2.9435,0.0035,-0.02559,0.02032,0.02996
2.3635,2.9435,0.00345,-0.02432,0.03013,0.03117
2.3925,2.9435,0.00339,-0.02289,0.04083,0.03187
2.4215,2.9435,0.00333,-0.02093,0.05056,0.03211
2.4505,2.9435,0.00327,-0.01856,0.06005,0.03192
